"Задумавшись о покупке нового пылесоса я изучив рынок,почитав отзывы пришёл к выводу,что данный пылесос мне подходит лучше всего:
1.Мощность-главный критерий.У него 5 режимов мощности(обычная уборка в доме на 3ке,на 5ке легко поднимает ковёр и стащить его с места не так просто)
2.С мешками для сбора пыли.
3.Дизайн.
Покупал в мае 2014 года..Ни разу не пожалел о данной покупке.Так же по моему совету брат купил себе такой же пылесос и так же доволен приобретением.";1
В общем шина неплохая, но курсовая устойчивость в колее....По городу в снежной каше и обледенелой на небольшой скорости всё адекватно и совсем не плохо.;1
было много яблок. примерно ванна, за полтора часа все превратилось в бочку сока. у меня эта — вторая , после дешевого moulinex самое лучшее впечатления. в ежедневном использовании, вероятно, слишком громоздкая.;1
повелся на ценник и на фирму. выкинул на ветер 10 тысяч, бесполезный прибор, ожидал большего!;3
это КОВЕРЛОК !!! берите - не сомневайтесь!;2
Пашет в режиме 24/7 уже 4 года, пережила 2 БП. Работает на сервере, в качестве маршрутизатора, файлопомойки и корпоративного WWW под Debian. Стоит с тремя сетевухами + встроенная, pce-x16 спакойно переживает гигабитную сетевуху под х1. Правда для организации файлопомойки пришлось пихнуть дополнительный SATA-контроллер;1
Могу с уверенностью сказать, что своих денег она стоит. Покупкой доволен на все 100%.Смотрится идеально. Очень мощно и громоздко. Мне это нравится. Сразу видно, что геймерская клава. Отклик клавиш отличный, не залипают, расположение клавиш стандартное, что очень удобно. К плюсам можно отнести встроенный USB-хаб, тоже очень удобная штука.;1
Очень довольна, спасибо родным, что подарили такой подарок, одно удовольствие от просмотра кино на таком экране!;3
Хороший быстрый ноут, отличный монитор с хорошим углом обзора, фулшд. Приятная ценя - аналоги от 65-100 т.р., но мало чем отличаются. Полноценный ПК.;1
умирал гэлэкси с3, искал замену не дорогую. рассматривал между lenovo s860 , lenovo z, asus zenfone 6 и хуавей онор 6.  выбрал асус ибо вроде брэнд лучше. хотя работаю с компанией хуавей и продукция у них не хуже чем у конкурентов это точно. почти не пожалел , что выбрал асус,  размер большеват.  интел процессор на высоте, не ожидал. в общем, супер, советую покупать);3
Хорошая вытяжка, достаточно мощная, имеет 4 скорости, на последней шумновата, но обычно пользуюсь 2ой.;1
"Хорошая, быстрая кофеварка, но сломалась через пол года, ни разу не чистилась от накипи.
Копучинатор непонятный, разбирается не удобно, детали внутри пластиковые, но от того и стоимость маленькая.
В целом хорошая, но нужно следить и чистить от кофе сразу после использования, а не перед следующим (засоряется если кофе остается в рожке на долго).";1
Вот уже ровно месяц с момента покупки этой техники. Я специально повременила с отзывом о кондиционере, дабы избежать поспешных выводов. Но вижу, что зря тянула. Кондиционер – восхитительный, как и в первый день использования, нас с супругом все устраивает. под «все устраивает» я имею ввиду: все вышеперечисленные достоинства. Спасибо.;3
Универсальный, удобный, недорогой лобзик с полным набором самых необходимых опций и функций.;1
"Панель меня устраивает. Видел отзывы по нагреву поверхности и они подтвердились. НО, не обжигает и лично мне при эксплуатации никак не мешает, а потому твердое 4. Цена-качество вполне.
Выбрал эту панель, т.к. тут важна электроника и нагревательные элементы и их ремонт не дешевый. Т.е. сделал ставку на надежность внутренних элементов, а не на количество примочек. Надеюсь не прогадал и прослужит долго.";1
Пятиэтажному дому, в котором я живу уже сорок лет и за это время водопроводные трубы там не менялись. Понятно, что качество воды оставляет желать лучшего. Мы до установки фильтра  каждую неделю чайник от  накипи  чистили. Теперь этого делать не приходится,  и вкус воды стал намного лучше.  Даже готовить стали на ней,  а раньше всегда  покупали бутилированную.;1
Недорогой бюджетный девайс с неплохими для своей ценовой категории показателями.;1
Очень довольна этой покупкой. В принципе, всё, что нужно для коляски, тут есть и сделано качественно. Коляска очень устойчивая, не шатается, плюс от ветра и дождя спасает ребенка замечательно.;1
плита отлично работает – варит и жарит, газ перекрывает, если вдруг зальешь водою, купила в основном за внешний вид, не знаю как потом будет, может надоест и поменяю, но пока нравится!;3
По началу вроде норм, но со временем начинает бесить;3
Общие впечатления положительные Пластмассовый нижний кожух отнесу к недостаткам когда сломается, проверять его на прочность бросанием на бетонный пол не решился));3
"Взял, думал попробовать, 
Всё дело в том, что человеку требует от шин.
Шины великолепно держат на дороге. При нормальном давлении, очень мягко идут. Шум от них не большой, равномерный, можно даже сказать приятный.
И если хотите гонять более 140 км, то конечно возьмите с профилем пониже, но они будут по жоще.";1
Всем советую к покупке.;2
Хорошая, простая стиралка... Купили пару месяцев назад, пока довольны.. Хорошо и качественно отстирывает, в соседней комнате не слышно... когда отжим на 400 или 800 всё прекрасно, но когда ставишь на 1200 такое впечатление что она сейчас взлетит...Нравится мелодия по окончанию стирки, а так же хорошая функция для блокировки от детей.. за такие деньги это отличная машина!!;3
Яркое изображение на дисплее, хорошо видно диапазон срабатывания, уровень сигнала. Не слепит ночью, не отвлекает.;1
и трети своей цены не стоит, но отрабатывать деньги на приложение наверное надо( жалею что потратила столько денег, не стоит она того;3
Звук на 4 (вполне для такого размера), прием на 4. Выбирал между Sony S50 и ... Разница в 500 руб. себя оправдывает.;1
"Зачем DVD-ROM в современных ноутах? 2 USB-порта часто не хватает. Колонки очень слабые, проблемы с микрофоном. Лишний ""фирменный"" софт. Одна перепрограммируемая юзер-кнопка из трёх. Неудобно расположены светодиоды. 8.1 иногда тормозит (led HDD/SSD горит не мигая). Жить можно, но ожидания были выше.

Кэширование с помощью Intel Rapid нужно обязательно переводить в ""максимальный"" режим, по-умолчанию стоит медленный ""расширенный"".";1
брать не советую;2
Нужная бытовая техника для жизни, особенно если большой грязный город с сухим климатом.;1
короче не покупайте блоки питания с активным PFC корректором.исчите без него (обычный стандартный блок питания бес всяких PFC корректоров) ибо будете получать не то удовольствие от просмотра видео и игр и прослушки музыки- просто поверьте;2
Рекомендую ! Очень классные коньки ! Легкие и удобные! Цена хорошая!;3
"В принципе, телефон хороший. Но слабая батарея и не продуманность сыграли большой недостаток. По моему мнению, линейка one самая лучшая в истории      htc, а htc one x, один из лучших за такую цену. Но это только мое мнение ;)";3
Мне телевизор очень понравился, как только его увидел в магазе. Качество изображения из панелей за эту стоимость было лучшим - все цвета естественные, никаких бликов,  мерцания, подсветка идеально равномерная. Ну и функционал приличный- тюнер, медиаплеер, Wi-Fi, неплохой стереозвук. И по качеству сборки всё нормально, аккуратно. Пользуемся мы им совсем недолго, всего пол-месяца, но пока только положительные впечатления).;1
Только ради подобной оптики можно купить фототехнику Pentax.;1
мнение о качестве самсунг в .корне изменилось;1
Вполне достойная японская модель но не без изъянов, хотя идеалов не бывает...;1
Отличная резина подвернулась по 3000 в размере 195/55/15, в то время как в интернет магазинах она по 3500. отъездил два сезона отлично, даже в по льду уже покатался в этом году );3
Своей, пусть и небольшой, цены совсем не отрабатывают, а если быть точным - то и совсем никакой не отработают. Можно купить только ради резиновых запасных вставок и удлинителя к другим наушникам.;1
Когда стоит в креплении для автомобиля гарнитура отключена спокойно можно говорить по телефону. когда при звонке достаешь её из крепления она автоматически подключается к телефону и принимает вызов. Очень удобно.;1
мне очень понравилась ! Низкая цена ! Можно болтать как по гарнитуре !) отличный дизайн !) маленький размер )) блин она крутая ) кто хочет маленькую колоночку и не дорогую зайдите в магазин послушайте может она и вас зацепит );3
С этим помощником процесс приготовление еды значительно упростился и занимает намного меньше сил и времени. Во-первых, для выпечки тесто мешает мультиварка. Во-вторых, не нужно следить за процессом приготовления и помешивать каши. Достаточно забросить продукты в мультиварку, и вкусный ужин  готов. Разработчики поместили на панель 18 стандартных программ. Уже опробовала все, и все получилось вкусно.  Иногда рецепты ищу в сети.  Единственное, что супы получаются пресные.;1
Купили 1,5 недели назад. Собрал за час с небольшим(очень доступная инструкция). Сразу скажу,что где требуется смазка,лучше нанести еще своей,даже если присутствует заводская.А то мне через два дня пришлось частично разбирать,так как появился скрип. Пока только нравится,хочется заниматься вновь и вновь. Нагрузку регулирует нормально и все очень доступно.;1
Если хотите снимать видео или фоо с ручным фокусом, то забудьте про этот объектив. Для поворота из крайнего полоения  в проивополоный край нужно сделать примерно три полных оборота. Себе купил через интернет, повертел в руках 5 минут, выставил на продажу.;1
При ДТП не записал само ДТП, на флешке осталось почему-то только одно предпоследнее видео, все остальные повреждены. Не советую покупать.;1
Отказали сенсорные кнопки после года использования. Стал очень долго включаться. Если присмотреться, то видно, что изображение рябит. Очень хлипкая подставка, болтается как травинка от любой вибрации.;1
За 3 года аккуратного использования никаких хрипов не появилось и ничего не сломалось.;1
Незаменимый в поездках девайс. Игры, видео, wi-fi - никаких проблем. Все функции планшета на ура. Докстанция удобна в использовании и качествена в исполнении. Звук и качество картинки отличные. Столкнулся с трудностями в поисках аксов родных, спас инет.;1
Хорошая сборка.Купил Skil так как пользуюсь перфоратором данной марки.Доволен.Так и пила, перепилил все ,что скопилось на даче.Раньше пилил Уралом и Дружбой,там можно было газануть,тут надо осторожнее.Но никаких проблем с заводом не надо бензина.Спина не устает.Посмотрим как долго проживет.Все таки электрический движок,а так красота.;1
Очень удобная и стильная бритва. До нее пользовался только станком и роторной бритвой. Даже сравнивать не буду. Бритье чистое, без раздражения и порезов, никаких добриваний на шее и под носом. Система самоочистки легка и проста в применении. В комплекте удобный чехол. Большой плюс, что можно пользоваться бритвой как от сети, так и от аккумулятора.;1
Есть обзор где камера снимает плохо -  у меня такого нет, фото прекрасные, со множеством примочек (выбирала смарт с хорошей камерой, не ошиблась). Связь ловит и ловит - обычно.;1
В целом телефон на свою стоимость себя оправдывает, заряда батареи хватает на день спокойно, просто закрывать неиспользуемые приложения.;1
Для меня важно было чтобы был выключатель электропитания, как оказалось он есть далеко не у каждой мультиварки. Да и цена невысокая у этой мультиварки несмотря на большое количество программ. Есть даже мультиповар у нее. Готовить мне в ней нравится, особенно выпечка хорошо получается и запеченное мясо в фольге. Духовка теперь стоит без дела.;1
В старых наушниках была проблема, которая очень бесила. Они скрипели при малейшем движении. В этих наушниках такого нет, они не издают никаких звуков ненужных. Они удобные. Мощности хватает, достаточно громкие. Микрофон на проводе располагается, расположение удобное. Кабель не очень длинный – всего 1,2 метра.;1
хорошие колонки и недорого.при наличии внешней батареи можно использовать на пикнике и при выездах на природу;1
"Подогрев отключается после выключения машины. При включении и выключении лучше подставлять отдельную чашку, т.к. машина делает промывку и смывает воду, что-бы в поддоне не было ""болота"".";1
Очень рекомендую тем, кто собирается приобрести новый телефон.Телефон из такой ценовой категории никому не уступает по характеристикам.;2
Не знаю то ли у меня рука тяжелая, то ли карма такая. Этот регистратор у меня третий - ну уже больше чем полгода он продержался. В поездки с ним выезжаю каждый день, по 8 часов он работает. Пока для меня такой период работы - внушает доверие.Функции у него все исправны. Большой + High Dynamic Range - благодаря ей - качество ночного видео на много лучше.;1
В целом креслом довольны. Ребёнку удобно было и  лежать, и сидеть. Использовали и как переноску, но недолго и вместе с ребенком довольно тяжелая, но зато качается. Обивка кресла моется, снимается при необходимости. Капюшон летом актуален, если не нужен легко убирается. Мой ребёнок ездил до 10 месяцев, в конце ножки уже не помещались. Малышу покрупнее кресла наверно хватит месяцев до 7-8-ми.;1
Не прошло и года он уже не работает!!!! Я с ним очень бережно обращалась! Но он даже включиться не может!!!!!!! С карты памяти всё просто изщезло! Я уже не говорю про контакты телефона! Он может сам позвонить в любое время! А ещё может выключиться когда я делаю на нём какую нибудь работу!!!!!!!!!!!!!!;3
К покупке не рекомендую.;2
Хороший телефон за 9000руб есть один весомый минус - это аккумулятор, а так супер за год только экран начал глюкать ито после падения.;1
Для кого-то минусом возможно будет iTunes, но на самом деле это просто человеческая лень. В нем разобраться не так то сложно, а все остальные вопросы легко гуглятся. Перешел с iPhone 4, не нарадуюсь. Все думал в сторону xperia z2, но большой экран не мое. Для больших экранов у меня есть компьютер и планшет. Телефон супер, советую.;1
а клавиатура про которую говорили в прошлых коментариях идёт в коплекте?;4
"предназначен для работы ""ТЕПЛИЧНЫХ"" условиях";1
Насадка-венчик сломался. Новый стоит 500 р. И нет в наличии. Проще купить новый комплект. Приятно что через 10 лет эта модель все еще продается в том же виде.;1
Мультиварка – это то, на что не стоит жалеть денег. С ней многие блюда без напряга готовятся. Время можно на готовку не тратить. Еда невероятно вкусная.;1
Рабочая лошадка, настолько дешёвая, что не жалко сломать или потерять, при этом довольно надёжная и имеет весь необходимый базовый функционал;1
Отличная палатка за свои деньги, плотный тент и качественная пошивка. Вдвоем можно переночевать только с любимым человеком, в обнимку и натягивая плечами стенки палатки.;1
охлаждает FX-8350, вместо стокового вентилятора, использую тихий корпусный 4-х пиновый 120 мм на 1300 оборотов. Температура в простое 35, в максимальной нагрузке 55.;1
"Достойный телефон за свою цену, а возможность пользоваться двумя симками и расширять память картой вообще возводят его выше конкурентов. При этом я советую покупать его в основном тем, кто хочет купить дешевый телефон известного бренда и по каким-то причинам не хочет приобретать малоизвестные китайские марки. Потому что за те же деньги можно найти ""китайца"" с чуть большим функционалом. UPD Однако, как оказывается из моего примера, не всегда такая экономия оправдывает себя.";1
За такие деньги лучше быть не может. Вот камеру можно было бы лучше воткнуть, конечно, но это терпимо. А так - супер.;1
Взял по акции за 57300 + доставка. Не знаю, зачем мне 4К, но показывает отлично, яркости с запасом.;1
Полная фигня, кроме подводной съемки.;3
Купил неделю назад сыну - он в восторге! Сразу скачал себе кучу всяких игр. Постоянно теперь сидит в него и рубится.Мне у него только раз получилось его выцепить. Я уже и поиграл, и в интернете посидел и музыку послушал. Хорошая штука! Считаю, что для пацана-школьника лучше, чем любой планшет. Еще и книжки можно читать! Советую!;3
часто пользуюсь паровым режимом. без порошка. очень удобно просто освежить рубашки. наличие подключения смартфона (проверка ошибок ) нареканий к качеству самой машинки нет. хоть и сделана в России. стирает хорошо а большего и не нужно.;1
"как ето можно исправить ??????
кто знает ?";4
"Короче, НЕ БЕРИТЕ, только расстроитесь.
P.S. У себя на кухне присоединил к нему активный делитель (усилок,короче, внешний), тогда только стало более-менее. Так что любителям ""сделай сам"" рекомендую.
И ещё, когда смотрел ""картинку"" в магазине, всё было прилично. Думаю, у них там ""усилок"" какой-нибудь стоит. В другой раз не поведусь на такую ботву.";2
Он стоит своих денег !!!!!!!  Можно брать не задумываясь;3
"Построил дачный дом буквально ею. Валил деревья 30 см толщиной, пилил дуб, пилил сушняк. 4 года полёт нормальный. 

Важно! Если пила теряет мощность, лесть сразу же в глушитель, там на самой выпускной дырке зачем-то стоит сеточка, она засоряется. Её нужно промыть в бензине и почистить железной щёткой. Либо выкинуть нафиг.
Карбюратор не регулируемый, но это и не нужно, всё отлично по сей день.";1
Видеорегистратор сделан качественно, повесили за зеркалом, его не видно, внешне напоминает фотоаппарат. Съемка хорошая, не зависает. К креплению быстро привыкли, крепится контактами. За свою цену отличный видеорегистратор (до 5 тыс руб).;1
С учетом катастрофического роста цен он все еще остается неплохим выбором в свои деньги.Карточки вполне хватит на ближайшие 2-3 года.Однако,неопытным пользователям не рекомендовал бы,поскольку карточка требует не самых простых манипуляций для комфортной работы.;1
найдите surface по адекватной цене (если нужны i3/i5) или берите версию на коре-м. Все остальное не стоит своих денег.;2
Наушники потрясают своими возможностями, очень натуральный звук, при прослушивании музыки создается ощущение, что присутствуешь на концерте. Я в полном восторге.;1
"На эту модель отзывов не было. Прочитав отзывы о мясорубках Скарлет других моделей, могу сказать, что видимо производитель сделал какие - то выводы. Кроме шума каких либо серьёзных претензий высказать не могу.
Это просто мясорубка без каких либо насадок. Но мясорубные дела выполняет честно";1
Хороший эпилятор, отличное соотношение цены и качества.;1
в общем то в асусе я разочарован очень сильно, по началу конечно же был рад что его купил и специально ездил по городу искал его, по итогу оказалось все зря лучше бы купил айпад как и хотел, но вот асус купил только из за GPS  хотя теперь этот планшет подводит меня на каждом углу! писал в тех поддержку предлагают обратится в СЦ в котором я сам когда то работал и знаю как относятся к таким вещам! в общем то покупайте то у чего самый качественный сервис! это точно не асус!;3
"Функционал отличный. Плитка удовлетворяет всем потребностям.
К посуде не капризна, заработали с ней процентов 70 кастрюль и ковшиков.
Которые покупались ранее и не для индукционок.
В режиме ожидания напрягает мигание красных диодов.
Зато это стимулирует к выключению плитки очень хорошо.
В процессе работы и после остановки в течение нескольких минут довольно ощутимо шумит кулер.
За это минус одну звезду";1
Хорошая покупка. Определенно стоит акустика указанной цены.;1
Отличный вариант для езды по трассе и по городу. Дальность обнаружения полицейских радаров достаточно высокая. Всегда есть возможность заблаговременно отреагировать. Радует еще то, что прошивку можно обновлять в домашних условиях.;1
Не функционирующее в рамках своей основной задачи устройство из-за проблем с DHCP-сервером. Постоянные сбои в локальной сети из-за этого.;1
Было два одинаковых, у обоих стёкла лопнули. У первого заменил стекло на хороший китай, в итоге тоже лопнул через месяц, у второго к проблеме стекла присоединилась сгоревшая плата, делайте выводы;1
"Все устраивает и батарея и штатный бампер вкомлекте и как ловит 3г  и дизайн и качество зборки очень хорошее и джипис ловит и не теряет и карта 32г не тупит да все норм а главное не просто китайская лабуда а реальный смарт от норм компании и главное реально адекватная цена. Советую всем не пожелеете.
Я понимаю что есть мощнее и тд но их стоимость и просто 6к р это не сравнить. И к примеру СГС 3 скрипел корпус через 3 недели а здесь за 2 месяца  все хорошо. Я удивлён и не желею . тупо рекомендую!";2
Если хотите телефон от флая то возьмите Fly IQ4413 EVO Chic 3 Quad или http://market.yandex.ru/model.xml?modelid=10957602&hid=91491 или Fly IQ455 Ego Art 2 или http://market.yandex.ru/model.xml?modelid=10820844&hid=91491&suggest=1;2
Пару месяцев уже пользуюсь такой моделью накопителя. Благодаря ему моя система стала намного быстрее работать. Винда теперь грузится секунд за 10-15. Программы идут без косяков, быстрее стали обрабатываться операции. Сборка на уровне. Памяти более чем достаточно, скорость чтения и записи инфы достаточно высокая, тесты это подтверждают. Накопитель без сбоев работает.;1
Цена/качество;6
"фото https://yadi.sk/i/-1iUVGP7ZVs8y
https://yadi.sk/i/PXtERWRUZVs8m
https://yadi.sk/i/8D5uco05ZVs8B

 и еще НЕ берите детские товары в ENTER - не соблюдают законодательство, а именно по закону продавец обязан забрать товар более 10 кг - и возврат товара по дистанционной продаже 7 дней - в обоих случаях было отказано !!

кроме подобия инструкции к коляски производитель, паспорт на товар, сертификаты отсутствуют!";2
брал за 15k, за эти деньги просто лучше не найти, а сейчас он 25...;1
"Отъездил 40000, 3,5 года на Шниве. И зимой и летом. Продал вместе с машиной, года два еще поездит, но ламели уже стерлись, зимой будет не комильфо... Претензий к резине нет.
Регион: Волгоград, летом +40, зимой до -30.";1
рекомендую всем, свои деньги оправдывает на 100%;2
В целом пока работает, но раз в месяц приходится перезагружать. Прошивка редко обновляется. Сырой продукт.;1
не купил бы если бы знал . дома ещё две пары наушников эти самые отстойные;3
Такого пылесоса у меня еще не было... Лекгий, удобный пылесборник, мощность всасывания 300 Вт. Есть насадки , благодаря которым можно пылесосить и ковры, и щели, и диваны, и паркет.;1
Стояла в регистраторе каждый день эксплуатировалась по 5 часов в среднем. Комп не видет, зависает проводник. Утилитоми лечить не пробывал;1
Телевизор великолепен, но есть единственное но..может мне просто попался такой- при громкости выше 25 начинает что то дребезжать и фонить-как на дешевых колонках. А так в принципе доволен. как телевизор для кухни он оправдал себя на все 100%. Повторюсь великолепные настройки изображения и углы обзора просто потрясают. Прием цифровых каналов на 5+.;1
Не берите, возмите подороже или на проводах;2
За эти деньги - очень приличный аппарат.;1
Стирала бы и дальше, но машинка начала сильно шуметь при отжиме и прыгать по кухне.;1
Приятно поражает качество изготовления палатки. Не думал, что у нас в России могут так сделать. Цена - качество одно из лучших. Два тамбура .Хорошая влагозащита. Собирается, разбирается не более 3-5 минут. Вдвоем разместились вполне комфортно, но все же это зависит от комплекции...;1
Попробую заменить батарейку. Что получится - отпишусь.;1
Продавец сказал где я заказывал его, что радар детектор откровенно слабый и многие жалуются. Вообщем сказал, что с проблемами именно этой модели обращаются многие.;1
Коляска очень маневренная и удобная. Отличный вариант из бюджетных моделей и моделей эконом плюс.;1
спасибо господам производителям!;1
"закажите у поставщиков размер 16"", цвет черно-серый.";2
Стоят своих денег. Но следующие часы возьму с другим ремешком, который не требует такого очень бережного обращения.;1
"Мне понравился, правда непривычно расположены кнопки управления. Свеженький Андроид 4,4 Kit Kat. Правда пару раз телефон сам по себе перезагружался, но после обновления ПО, подобных глюков ещё не наблюдалось. 
Вообщем покупкой я доволен.";1
По мощности не сильно большое потребление. И по расходам электроэнергии получается тоже. А мощность охлаждения большая. Для больших помещений и комнат самое оно. Претензий нет.;1
Качественная и надежная модель.;1
Хорошее подспорье на кухне, если нет плиты. Панель требует соответствующего отношения и ухода за поверхностью.;1
Недостатков еще много, написал бы еще,но я сейчас с этого телефона и он дико тормозит. Люди честное слово,отдавал за этот телефон тридцатку и все на свете проклял. Обменять на нокиа с фонариком готов.Сони разочаровало. Допишу этот камень и выкину эту херню с балкона.;3
Если хотите долгоиграющее, удобное устройство - этот принтер не для вас.;1
"Всем рекомендую, У Андроида сплошные проблемы с уязвимостью пошли, массово, да и все как один телефоны на данной ОС.
Решил перейти с китайфона, не пожалел. Брал за 6130р., для такого телефона очень вкусная цена...";1
1.5 года работает без нареканий,хорошее качество сборки,хорошо кипятит,пластмассой не воняет,рекомендую.;2
охлаждает i7 4790K выше 52 градусов температура не подымалась,когда охлаждала fx8150 то шума было много,но температура держалась в норме даже летом;1
У меня закрытый корпус мне внешний вид был не важен по этому не стал вносить его в минусы. А так очень и очень приличная карточка за нормальную цену.;1
Очень довольны покупкой, но капелька дегтя есть - одна клавиша на панели управления пустая ( видно для других моделей), и кажется, что мы сэкономили на какой-то опции, при том что цена ...;1
Имею около 10 лет. Серьезных поломок не было. Часто езжу на далёкие расстояния и велосипед меня не подводит. Просто нужно следить за велосипедом и все будет супер!!!;1
Приобрел Logitech M560. После Loginech M705, которая прожила более 3-х лет, ощущение неоднозначное. Качество материалов выглядит дешевым, тактильные ощущения не принесли удовлетворения. В руке лежит непривычно  Цена слегка завышена. Трение дна о коврик сильно тормозит.;1
